StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,FL1,FL2,FL3,D1,D2,D3,D4,D5,D6,B1_1,B1_2,B1_3,B1_4,B1_5,C2,D1_1,D1_2,D1_3,D1_4,condition,Participant id,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Employment status
2026-02-26 14:57:10,2026-02-26 15:04:17,IP Address,104.191.8.106,100,427,True,2026-02-26 15:04:18,R_1EuCufwoJYMcHXX,,,,,29.4614,-98.7468,anonymous,EN,Don't know,Don't know,Don't know,38,Female,"Under $25,000",High school diploma or GED,No investment experience,Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,I'm not sure,Somewhat Agree,Strongly Agree,Somewhat Agree,Strongly Agree,C,62bef458a8a3337e49ea7ccd,38,Female,Asian,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 15:04:41,2026-02-26 15:07:41,IP Address,73.139.231.205,100,179,True,2026-02-26 15:07:42,R_6VBIqIxBshpBxwn,,,,,25.9381,-80.3146,anonymous,EN,More than $102,Less than today,False,28,Male,"$25,000–$49,999",High school diploma or GED,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account",Somewhat disagree,Strongly Agree,Moderately Agree,Neither Agree nor Disagree,Moderately Disagree,Moderately Disagree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Somewhat Agree,Moderately Agree,A,6983549b2eeaffbc45367e23,28,Male,Black,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 15:18:07,2026-02-26 15:21:29,IP Address,108.28.201.31,100,202,True,2026-02-26 15:21:30,R_5vsZh9b8vhFkFi1,,,,,39.0095,-76.9846,anonymous,EN,More than $102,Less than today,False,29,Male,"$75,000–$99,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Moderately Disagree,Strongly Disagree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Strongly Agree,Strongly Agree,A,6287f4819c5fc8c4d48cc885,29,Male,White,United States,United States,United States,Full-Time
2026-02-26 15:21:46,2026-02-26 15:28:48,IP Address,74.69.199.106,100,422,True,2026-02-26 15:28:49,R_6Dp6SSPHjKPXoeb,,,,,42.87,-77.2791,anonymous,EN,More than $102,Less than today,False,44,Female,"$50,000–$74,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Strongly Agree,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Strongly Agree,Neither Agree nor Disagree,B,5f4f990e0e7da9068d0a9802,44,Female,DATA_EXPIRED,United States,United States,United States,DATA_EXPIRED
2026-02-26 15:29:12,2026-02-26 15:37:43,IP Address,198.190.54.17,100,510,True,2026-02-26 15:37:43,R_3kwSlGHBFSA8P3b,,,,,33.6433,-117.9166,anonymous,EN,More than $102,Less than today,False,30,Male,"$150,000–199,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Strongly Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Strongly Agree,Moderately Agree,C,56c984eb10a82f0006ffd111,30,Male,Asian,United States,United States,United States,Full-Time
2026-02-26 15:38:03,2026-02-26 15:41:18,IP Address,35.146.40.155,100,194,True,2026-02-26 15:41:19,R_7dtpHBO9htwnoP9,,,,,30.3773,-97.71,anonymous,EN,More than $102,Less than today,Don't know,34,Male,"$75,000–$99,999",Bachelor's degree,No investment experience,Somewhat disagree,Somewhat Agree,Moderately Agree,Neither Agree nor Disagree,Somewhat Disagree,Moderately Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Moderately Agree,Somewhat Agree,Moderately Agree,A,68dd6ada1c06b7f58ff4020c,34,Male,Other,United States,United States,United States,Part-Time
2026-02-26 15:47:58,2026-02-26 15:51:06,IP Address,24.250.198.150,100,187,True,2026-02-26 15:51:07,R_3QXhYPnGutv7rT7,,,,,29.6475,-82.404,anonymous,EN,More than $102,Less than today,False,32,Female,"$75,000–$99,999",Graduate or professional degree,No investment experience,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Moderately Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,C,697facb19a7b7ac623ab7a2e,32,Female,White,United States,United States,United States,Full-Time
2026-02-26 15:51:26,2026-02-26 15:54:03,IP Address,174.169.126.106,100,157,True,2026-02-26 15:54:03,R_7K8DNZSXVT1jtFm,,,,,42.3474,-71.1582,anonymous,EN,More than $102,Less than today,False,39,Male,"$200,000 or more",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,Moderately Agree,WealthPath performed worse than the market,Strongly Disagree,Moderately Agree,Strongly Disagree,Moderately Disagree,B,5ae11f9709eae20001132c22,39,Male,White,United States,United States,United States,Full-Time
2026-02-26 15:56:24,2026-02-26 16:02:51,IP Address,107.12.230.253,100,387,True,2026-02-26 16:02:52,R_3EXVP5HpxDRkwOw,,,,,34.879,-76.9013,anonymous,EN,More than $102,Less than today,False,58,Female,"$25,000–$49,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Disagree,Somewhat Agree,Moderately Agree,Strongly Agree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Strongly Agree,Somewhat Agree,C,5dcf4136cf8e7e086ea019e4,58,Female,White,United States,United States,United States,Part-Time
2026-02-26 16:03:11,2026-02-26 16:05:43,IP Address,73.8.106.181,100,152,True,2026-02-26 16:05:44,R_6yvsbqnUmkinuYF,,,,,41.9409,-87.6532,anonymous,EN,More than $102,Less than today,False,29,Female,"$200,000 or more",Graduate or professional degree,"Worked with a human financial advisor,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Strongly Disagree,Moderately Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Disagree,Strongly Agree,Moderately Agree,Moderately Agree,A,659d55d8b74f3f97ea13d63e,29,Female,White,United States,United States,United States,DATA_EXPIRED
2026-02-26 16:06:08,2026-02-26 16:09:31,IP Address,172.59.106.22,100,203,True,2026-02-26 16:09:32,R_66euKhCtn0XM4kd,,,,,29.9813,-90.1663,anonymous,EN,More than $102,Less than today,False,51,Female,"$25,000–$49,999",Some college,No investment experience,Somewhat disagree,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,WealthPath performed worse than the market,Somewhat Disagree,Strongly Agree,Moderately Disagree,Neither Agree nor Disagree,B,5ec00f62cf12be40ea6fe344,51,Female,White,United States,United States,United States,Full-Time
2026-02-26 16:10:32,2026-02-26 16:17:33,IP Address,68.0.135.227,100,420,True,2026-02-26 16:17:33,R_6qgGR0Ruoh13VRt,,,,,33.3121,-111.8213,anonymous,EN,More than $102,Less than today,False,33,Female,"$75,000–$99,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,66f305037af69346a9a55b42,33,Female,White,United States,United States,United States,Full-Time
2026-02-26 16:17:58,2026-02-26 16:20:11,IP Address,71.197.248.208,100,132,True,2026-02-26 16:20:11,R_6QE7oHohx6EzLk6,,,,,48.9636,-122.7323,anonymous,EN,More than $102,Less than today,False,31,Male,"$50,000–$74,999",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Moderately Disagree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,A,63f7b8c25fc05973386fcdff,31,Male,White,United States,United States,United States,Full-Time
2026-02-26 16:31:15,2026-02-26 16:35:45,IP Address,153.66.121.30,100,269,True,2026-02-26 16:35:45,R_60SKFhxaKLbdyQY,,,,,39.2889,-76.623,anonymous,EN,More than $102,Less than today,False,24,Prefer not to say,"$100,000–149,999",Bachelor's degree,No investment experience,Somewhat disagree,Strongly Agree,Somewhat Disagree,Moderately Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Strongly Agree,Moderately Agree,Strongly Agree,B,60fd0b053216a04db035ad9b,24,Prefer not to say,White,United States,United States,United States,Full-Time
2026-02-26 16:38:22,2026-02-26 16:41:12,IP Address,107.122.159.57,100,170,True,2026-02-26 16:41:13,R_1SDe7oNBI42QVsV,,,,,40.6295,-74.0938,anonymous,EN,More than $102,Less than today,False,36,Male,"$200,000 or more",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,A,5c10a3702b16ba0001c8747a,36,Male,White,United States,United States,United States,Full-Time
2026-02-26 16:44:17,2026-02-26 16:46:44,IP Address,74.199.185.254,100,147,True,2026-02-26 16:46:45,R_72KB2nb2td2ymLb,,,,,38.894,-77.0365,anonymous,EN,More than $102,Exactly the same,Don't know,32,Female,"$150,000–199,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,C,655f97cd4f1c17ae262fd0fa,32,Female,Black,United States,United States,United States,DATA_EXPIRED
2026-02-26 16:47:43,2026-02-26 16:51:33,IP Address,172.56.2.64,100,230,True,2026-02-26 16:51:34,R_3YPvV4kJPST8psu,,,,,39.2889,-76.623,anonymous,EN,More than $102,Less than today,False,31,Non-binary / third gender,"$150,000–199,999",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,WealthPath performed worse than the market,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,B,63d7b1a77e23b5460ab88069,31,Male,Black,Benin,United States,United States,Full-Time
2026-02-26 16:51:56,2026-02-26 16:53:59,IP Address,76.95.244.118,100,123,True,2026-02-26 16:54:00,R_5tz1ihgLdW4DYCJ,,,,,34.0308,-118.473,anonymous,EN,More than $102,Less than today,Don't know,69,Female,"$100,000–149,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Strongly agree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,Moderately Disagree,Strongly Disagree,WealthPath performed worse than the market,Somewhat Disagree,Strongly Agree,Moderately Agree,Somewhat Agree,C,6994c263935fc2c50e53fdea,69,Female,Prefer not to say,Russian Federation,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 17:10:56,2026-02-26 17:13:25,IP Address,24.104.227.187,100,149,True,2026-02-26 17:13:25,R_6oBkdTXtqTGFlKa,,,,,40.7205,-73.8796,anonymous,EN,More than $102,Less than today,False,28,Male,"$50,000–$74,999",Some college,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Somewhat Disagree,WealthPath performed about the same as the market,Somewhat Agree,Somewhat Agree,Moderately Agree,Moderately Agree,A,6287a355e0dbfe43e55850b7,28,Male,Other,United States,United States,United States,Full-Time
2026-02-26 17:13:47,2026-02-26 17:17:57,IP Address,174.224.202.199,100,249,True,2026-02-26 17:17:58,R_30NJv4aIVcOd7Kg,,,,,47.6109,-122.3303,anonymous,EN,More than $102,Less than today,Don't know,34,Male,"$150,000–199,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed about the same as the market,Neither Agree nor Disagree,Moderately Agree,Somewhat Disagree,Somewhat Agree,B,699470f58c5f30338818a092,34,Male,Other,United States,United States,United States,Full-Time
2026-02-26 17:22:40,2026-02-26 17:35:52,IP Address,73.193.181.93,100,792,True,2026-02-26 17:35:53,R_7FLCNhMXUPqiULs,,,,,39.9769,-74.1601,anonymous,EN,More than $102,Exactly the same,False,48,Male,"Under $25,000",Some college,No investment experience,Somewhat disagree,Moderately Agree,Strongly Agree,Somewhat Disagree,Somewhat Agree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,C,695fc9e5ea354ea6bd7c7ba8,48,Male,White,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 17:36:17,2026-02-26 17:40:20,IP Address,174.221.101.43,100,243,True,2026-02-26 17:40:21,R_6wMJ34qmUpn48Oy,,,,,37.6736,-122.0944,anonymous,EN,More than $102,Less than today,False,36,Male,"$100,000–149,999",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Neither Agree nor Disagree,Somewhat Agree,Moderately Agree,WealthPath performed worse than the market,Neither Agree nor Disagree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,B,69417e6ccb23fad45d76fa59,36,Male,White,United States,United States,United States,Full-Time
2026-02-26 17:51:37,2026-02-26 17:55:32,IP Address,71.10.4.102,100,235,True,2026-02-26 17:55:33,R_1LfOTG1jE7P7a7v,,,,,43.6381,-84.2029,anonymous,EN,More than $102,Less than today,False,37,Female,"$75,000–$99,999",Graduate or professional degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Moderately Agree,Strongly Agree,Moderately Agree,Moderately Agree,A,6997258e9fc203ca3f3ebefe,37,Female,White,United States,United States,United States,Full-Time
2026-02-26 17:59:41,2026-02-26 18:01:47,IP Address,74.244.91.19,100,125,True,2026-02-26 18:01:47,R_5AKdWmUJqMIoVxf,,,,,61.2199,-149.9077,anonymous,EN,More than $102,Less than today,False,32,Male,"$25,000–$49,999",Some college,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Agree,Somewhat Agree,WealthPath performed about the same as the market,Somewhat Disagree,Somewhat Disagree,Moderately Disagree,Neither Agree nor Disagree,A,63260e13957b6901854eed9f,32,Male,White,United States,United States,United States,Full-Time
2026-02-26 18:04:22,2026-02-26 18:06:41,IP Address,68.48.24.243,100,139,True,2026-02-26 18:06:41,R_34357iYXYevESur,,,,,42.558,-82.998,anonymous,EN,More than $102,Less than today,False,26,Male,"$100,000–149,999",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Neither Agree nor Disagree,Moderately Disagree,Strongly Disagree,Strongly Disagree,Moderately Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Somewhat Agree,Moderately Agree,Strongly Agree,A,5db37bb9da032c000f9e04fa,26,Male,White,United States,United States,United States,Full-Time
2026-02-26 18:37:26,2026-02-26 18:39:35,IP Address,108.70.163.242,100,129,True,2026-02-26 18:39:36,R_1Z6j5EH2T3RLfl7,,,,,33.454,-84.1534,anonymous,EN,More than $102,Less than today,Don't know,19,Prefer not to say,"$50,000–$74,999",High school diploma or GED,No investment experience,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed about the same as the market,Neither Agree nor Disagree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,69a05affb535a7899c9d2a19,19,Female,Black,United States,United States,United States,Unemployed (and job seeking)
2026-02-26 18:52:09,2026-02-26 18:55:39,IP Address,74.96.231.178,100,210,True,2026-02-26 18:55:40,R_7qmWIyf1BcvUKZA,,,,,38.8263,-77.2111,anonymous,EN,More than $102,Less than today,False,50,Female,"$100,000–149,999",Bachelor's degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,5d7fd2a5987f70001602d95b,50,Female,Asian,Philippines,United States,Cambodia,Full-Time
2026-02-26 18:55:58,2026-02-26 18:59:30,IP Address,212.116.254.33,100,211,True,2026-02-26 18:59:30,R_1aKqqORMgOoBm6u,,,,,39.0469,-77.4903,anonymous,EN,More than $102,Less than today,False,42,Male,"$75,000–$99,999",Graduate or professional degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Somewhat Agree,Somewhat Agree,B,67e089199b2161a43c738b97,42,Male,White,United States,United States,United States,Full-Time
2026-02-26 19:01:07,2026-02-26 19:03:36,IP Address,72.48.67.199,100,148,True,2026-02-26 19:03:36,R_3o6GFvMHYM3lguz,,,,,31.0685,-97.3918,anonymous,EN,More than $102,Exactly the same,False,21,Female,"$25,000–$49,999",Some college,Worked with a human financial advisor,Somewhat disagree,Moderately Agree,Moderately Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,A,69981a3ce7c28bde24a0e431,21,Female,Mixed,United States,United States,DATA_EXPIRED,Unemployed (and job seeking)
2026-02-26 19:04:16,2026-02-26 19:07:30,IP Address,172.58.52.70,100,194,True,2026-02-26 19:07:30,R_6wRg8vjDRL28wJd,,,,,29.8304,-95.3786,anonymous,EN,More than $102,Less than today,False,53,Female,"$75,000–$99,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Agree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Moderately Agree,Moderately Agree,C,67edb75b0744561f1cf6ff9d,52,Female,White,United States,United States,Italy,Part-Time
2026-02-26 19:09:33,2026-02-26 19:24:00,IP Address,107.3.222.134,100,866,True,2026-02-26 19:24:01,R_5cY3GI5XwxsGLyF,,,,,37.0368,-88.5934,anonymous,EN,More than $102,Less than today,False,28,Male,"$100,000–149,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Moderately Agree,Neither Agree nor Disagree,Somewhat Disagree,Moderately Disagree,WealthPath performed worse than the market,Somewhat Agree,Somewhat Agree,Moderately Agree,Somewhat Agree,B,6608fe79836be5ccd7136892,28,Male,White,United States,United States,United States,Full-Time
2026-02-26 19:24:23,2026-02-26 19:27:00,IP Address,184.23.59.71,100,157,True,2026-02-26 19:27:01,R_3r9673iI7GiT5RU,,,,,37.3512,-121.8846,anonymous,EN,More than $102,Less than today,False,43,Female,"$50,000–$74,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Somewhat Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,C,65983c420d89145cbdb05468,43,Female,Other,United States,United States,United States,Part-Time
2026-02-26 19:27:49,2026-02-26 19:29:50,IP Address,99.71.81.213,100,120,True,2026-02-26 19:29:50,R_1O0n0xXdxrMmPXa,,,,,29.8772,-95.6938,anonymous,EN,More than $102,Less than today,False,30,Female,"$100,000–149,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Moderately Agree,Moderately Agree,Moderately Agree,Moderately Disagree,WealthPath performed worse than the market,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,B,5f5967d6e280e61b2db8e55c,30,Female,Asian,United States,United States,United States,Part-Time
2026-02-26 19:30:10,2026-02-26 19:41:44,IP Address,72.78.178.102,100,693,True,2026-02-26 19:41:45,R_73eJawVXvtE8CFw,,,,,39.9206,-75.1826,anonymous,EN,Exactly $102,Less than today,Don't know,38,Male,"$50,000–$74,999",Bachelor's degree,Self-directed investing through a brokerage account,Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Moderately Disagree,Moderately Agree,Neither Agree nor Disagree,WealthPath performed about the same as the market,Neither Agree nor Disagree,Neither Agree nor Disagree,Moderately Disagree,Somewhat Agree,A,5f16f559325a640008bb9a07,38,Male,White,United States,United States,United States,Full-Time
2026-02-26 19:44:00,2026-02-26 19:48:37,IP Address,24.253.43.246,100,277,True,2026-02-26 19:48:38,R_3H9cOiAGLbPZRtf,,,,,36.1473,-115.2202,anonymous,EN,More than $102,Less than today,False,39,Male,"$25,000–$49,999",Bachelor's degree,"Used a robo-advisor (e.g., Betterment, Wealthfront),Self-directed investing through a brokerage account",Somewhat disagree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,WealthPath performed about the same as the market,Moderately Disagree,Moderately Agree,Moderately Disagree,Moderately Disagree,B,5cc8039e3ef93000171c96b8,39,Male,White,United States,United States,United States,Part-Time
2026-02-26 19:48:58,2026-02-26 19:53:26,IP Address,98.96.104.103,100,267,True,2026-02-26 19:53:26,R_5G7YADB23XEZBKg,,,,,30.439,-95.5384,anonymous,EN,More than $102,Less than today,False,39,Female,"$50,000–$74,999",Some college,"Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Moderately Agree,Moderately Agree,Somewhat Agree,Moderately Agree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Moderately Disagree,Somewhat Disagree,A,55bb9ae7fdf99b26d27fda01,39,Female,White,United States,United States,United States,Part-Time
2026-02-26 19:55:49,2026-02-26 20:13:21,IP Address,68.193.91.97,100,1052,True,2026-02-26 20:13:22,R_5JK2wnKvp5UCczO,,,,,40.6627,-73.9138,anonymous,EN,More than $102,More than today,Don't know,32,Female,"$75,000–$99,999",Graduate or professional degree,No investment experience,Somewhat disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,I'm not sure,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A,69655c97daa4102743302a22,32,Female,Asian,United States,United States,DATA_EXPIRED,Full-Time
2026-02-26 20:13:45,2026-02-26 20:16:13,IP Address,72.82.6.178,100,147,True,2026-02-26 20:16:14,R_7DdKq5RXG8SHAK4,,,,,41.5076,-71.7162,anonymous,EN,More than $102,Less than today,False,44,Male,"$200,000 or more",Bachelor's degree,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,WealthPath performed worse than the market,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,B,5e0fa7e84d6bf16df6f5e1e0,44,Male,White,United States,United States,United States,Full-Time
2026-02-26 20:16:37,2026-02-26 20:22:10,IP Address,216.115.136.140,100,332,True,2026-02-26 20:22:11,R_5dJQGmTqgqlLiyE,,,,,30.2459,-90.9158,anonymous,EN,More than $102,Less than today,False,37,Female,"$100,000–149,999",Graduate or professional degree,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Agree,Moderately Agree,Somewhat Agree,Moderately Agree,B,57439a4354636a000d78639a,37,Female,White,United States,United States,United States,Full-Time
2026-02-26 20:22:32,2026-02-26 20:24:44,IP Address,64.109.250.6,100,132,True,2026-02-26 20:24:44,R_6pimNsBPUgo2i04,,,,,41.8483,-87.6517,anonymous,EN,More than $102,Less than today,False,27,Male,"$50,000–$74,999",Bachelor's degree,"Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Neither Agree nor Disagree,Somewhat Disagree,Strongly Disagree,Moderately Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Somewhat Agree,C,5dd55652f30aa650f027e1c2,32,Male,Black,United States,United States,United States,Full-Time
2026-02-26 20:27:05,2026-02-26 20:29:23,IP Address,75.118.23.131,100,138,True,2026-02-26 20:29:24,R_5Blm0eElAq7A6Hp,,,,,41.3847,-81.7982,anonymous,EN,More than $102,Less than today,False,39,Male,"$100,000–149,999",Some college,"Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Strongly Agree,Neither Agree nor Disagree,Somewhat Agree,Somewhat Disagree,Somewhat Disagree,WealthPath performed worse than the market,Somewhat Disagree,Moderately Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,C,6040558e6700552508a8f9b5,39,Male,White,United States,United States,United States,Full-Time
2026-02-26 20:29:44,2026-02-26 20:31:55,IP Address,99.68.232.96,100,130,True,2026-02-26 20:31:55,R_7LMyWTILAPVFoCm,,,,,31.6629,-106.1371,anonymous,EN,More than $102,Less than today,False,36,Male,"$50,000–$74,999",Some college,"Worked with a human financial advisor,Self-directed investing through a brokerage account,Employer retirement plan (401k, 403b)",Somewhat disagree,Moderately Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Agree,Neither Agree nor Disagree,WealthPath performed worse than the market,Neither Agree nor Disagree,Moderately Agree,Neither Agree nor Disagree,Somewhat Agree,A,698bf7df3e0b8e83634158c4,36,Male,White,United States,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2026-02-26 20:32:26,2026-02-26 20:36:51,IP Address,184.93.11.196,100,264,True,2026-02-26 20:36:51,R_18CjI1hi0IWXOYw,,,,,32.972,-96.7914,anonymous,EN,More than $102,Less than today,False,22,Female,"$25,000–$49,999",Some college,No investment experience,Somewhat disagree,Somewhat Agree,Moderately Agree,Somewhat Agree,Somewhat Agree,Moderately Agree,I'm not sure,Neither Agree nor Disagree,Somewhat Agree,Somewhat Agree,Neither Agree nor Disagree,B,699603bb8fb7b058d3dfddb1,22,Female,Prefer not to say,United States,United States,United States,Part-Time
