complaint_id,product_group,sonnet_classification,gpt4o_classification,concordant_classification,avg_delegative_score,avg_evaluative_score,care_p,fairness_p,loyalty_p,authority_p,sanctity_p
5395961,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0244453296292717,0.0282159720793712,0.0151285301810282,0.0151680281411133,0.0133401692190671
18259460,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8500000000000001,0.0211017518297253,0.0191489290733793,0.0133092230487139,0.0151387943189153,0.0122978644140113
6892916,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.875,0.0243652612855835,0.027851308431374,0.0220551492040966,0.0211651988262807,0.0172532720001537
11503371,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0314072800634678,0.0363080976531399,0.0278290683402902,0.027763333025798,0.0228867966014807
13790439,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8500000000000001,0.0248568229258263,0.026753248169845,0.0230202426919322,0.0286203174160008,0.0181210491932539
2732758,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.825,0.0231223218682771,0.0276567202109121,0.0220976309048772,0.0242007955822131,0.0153990185648737
14929390,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.019204482864287,0.0239546678914137,0.0139370205288399,0.0173958479817592,0.0168578775087872
10854496,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0262860874357247,0.0279248702228658,0.0210142555662235,0.0221767405839588,0.0190038651769979
15885626,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0413838327045006,0.0479297226393898,0.03504727735835,0.0372406945561379,0.0328113608594388
9569712,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.8500000000000001,0.0356341684705816,0.0514885046613276,0.0327069375096195,0.041150385585817,0.0244617606348448
5994033,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.775,0.0388122127910113,0.0376024859014311,0.0360680656863834,0.0358671833422973,0.0239766944714305
11323089,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0249962089589971,0.0283669416583101,0.0208358069200749,0.0229238855337895,0.0183723142732376
4653703,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.30000000000000004,0.0257459538554825,0.0220333950980504,0.0156564523511855,0.018983549186089,0.0116363647898561
2361064,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.775,0.021564296346869,0.0254268898648468,0.0167196809220404,0.0194932946862118,0.0156291043304044
8795659,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0277761798325236,0.0308102678015131,0.0216053720014622,0.023877207411809,0.0196913811985428
3103504,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.375,0.03278913913486,0.0352605734540246,0.0230439757121652,0.0288750176226372,0.0262893870727269
10602514,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.775,0.0262271614817209,0.0314773082978087,0.021294203363218,0.0234386434602825,0.016626017460273
3675850,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0298297110427862,0.0323130120656647,0.0220760502536565,0.0260636269857266,0.0185519693210256
7038945,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0395883526501422,0.0389876180945166,0.0286729829790677,0.0306612010647358,0.025277703145777
13793483,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0258527362633626,0.0299320719527392,0.0235384142115452,0.0259012687796861,0.019824904157501
3563119,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0269065359862738,0.0242573101469524,0.0197542278731455,0.0240685979193661,0.0169718986297347
3272254,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0321263662620363,0.0369052377275499,0.0280109532402303,0.0348798723633481,0.0242725366530811
17302993,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0281438225734928,0.0338860130356904,0.0281430064154883,0.029060008232436,0.023888659411406
2569945,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0276895983922707,0.0317854306679541,0.0205150160374842,0.0216468875149999,0.0217320552454756
14676253,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0244002000407115,0.0315283950034212,0.0193897690429597,0.0253515234699209,0.0182368141102712
9781389,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0209379185399007,0.0203403638240363,0.0160633206549531,0.0211159059385999,0.0147367499006525
17837248,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0342677066514342,0.0350977932380986,0.0325383479617244,0.0345603153233074,0.0205461345964724
5438889,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0369686954973344,0.0426831305332929,0.0322181474857366,0.0353867002403472,0.0288010584127568
16224445,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0342913207826516,0.0401564949787557,0.0260353186144696,0.0321209998447406,0.0250074898796216
3855400,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.835,0.525,0.0260200532801999,0.0272102500904554,0.0195968475815706,0.0232794187916216,0.0191148984847837
4303864,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0232255980507539,0.0221020443194427,0.0203733294385568,0.0210253192548146,0.0170997217510993
4001535,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0236714092281729,0.0279880372313536,0.0198782889881722,0.0205020457467301,0.01680296068641
8845040,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8500000000000001,0.0226979520622229,0.0263658076694212,0.0169107790356606,0.0207789336059363,0.0165214613931448
2773432,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.825,0.0244617820605525,0.0270021985179586,0.0208420754082183,0.0215859992009867,0.016673823766061
2987276,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0226475059562569,0.0272173726371068,0.0178880013199462,0.0212676014425695,0.0176125018648143
9169842,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0295920826101576,0.0346704908578774,0.0317657257884436,0.0319132121233513,0.0195477397212366
4006259,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.725,0.375,0.0285116938432051,0.0313490142042935,0.0178336502570983,0.0188478337847813,0.0308654808557017
2830501,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0207378023371902,0.0188022975685149,0.0162572772330022,0.0176847772551396,0.014003697094973
13997977,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.029113944239493,0.032235487148642,0.0241475889032188,0.0260346175987049,0.0211030534850751
6742867,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.15000000000000002,0.0276361757273267,0.0315676127399687,0.0214763715670907,0.0229736680073437,0.0132739524008071
3600494,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0215142524073745,0.0249951659519745,0.0212480932993523,0.0232414474829845,0.0167296236935554
2751575,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.925,0.0270081462545536,0.0241090420803396,0.0188221987444129,0.0206744066830176,0.0170382912933667
3413224,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.2,0.0213866023934178,0.0238778483801358,0.0161913315440396,0.0181458645448955,0.0151744729441403
8251981,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0195242736898257,0.021649262460505,0.0157998927806354,0.0196038521823395,0.0146319246589543
5962912,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.725,0.0292627442845774,0.0313275974450277,0.0275658033998166,0.0232057471640103,0.0235739089036635
6383951,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.1,0.9,0.0462480484959773,0.0409701411178833,0.0305391075455852,0.0372532935939051,0.0240470182945261
7372969,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.375,0.0265314265369744,0.027472782203848,0.0226917943382476,0.0252954266051281,0.0179677082553184
3175774,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0248393664225676,0.028199892459333,0.0199391748559567,0.0208875618240199,0.0184583097470355
8302899,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.2,0.0234820460058581,0.0268054584532207,0.0180196267143832,0.0260175135592103,0.0200030339467218
16377662,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0352486225347498,0.0445345165286479,0.0315760923234144,0.0345417582163886,0.0277179492010107
9529997,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.2,0.22499999999999998,0.0261095827489816,0.0282995550255093,0.0229147587250425,0.0253554473422821,0.0187698189336001
13010102,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0268164768047503,0.0318668074191225,0.0208711315025534,0.0265820772575336,0.0201974904123161
3268060,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0234754613706708,0.0271812404576875,0.0223395124513591,0.0222501265285321,0.0201851828587843
2712124,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0219185681542574,0.0218586235298312,0.0167054714803073,0.0175167001916801,0.0150689118503546
7776371,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0206362064204711,0.0255930819050535,0.0164515271399493,0.016452476503573,0.0160299052097405
10422339,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.825,0.0234146291051627,0.0287861517148492,0.0190331922118485,0.0191646955549305,0.0219182878941668
15021978,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.05,0.05,0.0366272869307289,0.0398101938812023,0.0288031633509113,0.0272073387678309,0.027769873223148
3614995,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0143817123555475,0.0181129063729429,0.0140591102432389,0.0169638152886807,0.0107264474238647
15115868,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0284364631441647,0.032060487942643,0.0249206508856562,0.0308276084449193,0.0241397023483358
2744903,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.835,0.42500000000000004,0.0313674709374432,0.0328637766491922,0.0200099601184708,0.0227592675492409,0.0194011537966314
3081171,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.375,0.0270117082867969,0.0301322013489417,0.0212173425648758,0.0215756325378313,0.0203398780968906
17012642,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.25,0.0125207962590592,0.0188067282646525,0.0137778843101636,0.0161681276880456,0.0131429610697808
3254423,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0241407932828187,0.0256108955657653,0.0227182191632898,0.025893226147232,0.0181664604007953
1554852,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0282382600938213,0.0325943511802048,0.0267271677812791,0.0274787116920097,0.0210102768916004
5568173,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.825,0.0234739188805199,0.0290336539096055,0.0206398164857185,0.0246716759465797,0.0173164544632054
6901180,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0286438623968968,0.0312959122665015,0.0231675047370568,0.0224728996750953,0.021634146730059
5903373,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.8,0.0299559975394044,0.0287582207925999,0.0264144428252389,0.031675179126824,0.021815680998726
5805104,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.3,0.0194928901748765,0.0162620623514439,0.0180785566259867,0.0183204416750073,0.0148122255387526
12590846,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.75,0.0274259874491292,0.0300439631295343,0.0197430039276155,0.0249805604651484,0.0196010717723951
2977184,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.375,0.0322518278639994,0.0354465850162121,0.0269786277119329,0.0289014620348232,0.023776369276028
2028874,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0225317438005831,0.025401749075722,0.0175492745119659,0.0186097246430194,0.0172128949304286
8055026,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.8,0.0234321296338104,0.0249855899154261,0.0197448305556611,0.0199157202012571,0.0180263959439546
8100868,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.029821719593629,0.0325486633819457,0.0228008008591054,0.0241813527081046,0.02321470945184
12047102,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.2,0.0218504087033123,0.027749526658846,0.0212951629189146,0.0206365599003497,0.0177359373157807
2320954,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0293616007620164,0.0302152055143001,0.0211789857311972,0.0270432969298402,0.0210572871488865
9151565,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0227265357197745,0.0201123467601701,0.0159328678566964,0.0211200207829229,0.0118910375747094
5312012,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.775,0.375,0.0356440171307189,0.0340149572161467,0.0306927028616757,0.0333396508588081,0.0213542566893971
6590869,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.22499999999999998,0.0319932772413602,0.034396564148844,0.0233376708485935,0.0295112494140532,0.0229688411318916
8026587,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0233656723867586,0.0263516573518753,0.0251252732193836,0.0247890920662146,0.0226703658910103
6049942,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.2,0.0292649382220602,0.0310430025854355,0.0222442266738845,0.0266347615086158,0.0162218324033292
16221786,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0234573540619464,0.0274439146708778,0.0234055189363423,0.0253452738528952,0.0174700550450798
7621705,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0215843497217651,0.0233020879247732,0.0172919899573379,0.0184819071281115,0.014879076224078
8969916,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0211915643226536,0.025072554242138,0.0130597283971615,0.0166871364668446,0.0141996877384948
3817683,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.775,0.025290496952162,0.0299079660646209,0.0210586487311891,0.0224113314608943,0.0203185044473641
14814536,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0329322458355967,0.0328262713629443,0.0311799010828459,0.0320806760783693,0.0227303815638178
13570643,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0254242901730984,0.0256252149550942,0.0205287367110506,0.0200087223103601,0.0173101341969461
3963298,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.375,0.825,0.0261054716139078,0.0304428851317041,0.0200163684384712,0.0224678338185074,0.023740778241294
3250341,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0316396726013099,0.0316340873594466,0.0231351557625607,0.025092800133102,0.0219725787710242
5098938,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.875,0.0181214379592752,0.0174858356683236,0.0111389829955894,0.0115161920216883,0.0133570461205982
4874734,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0297710776938103,0.0359656331157918,0.029475116855736,0.0323490642394725,0.0241123372914331
17226817,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.825,0.0217955074877107,0.0248148904125649,0.0216641309909117,0.0237592160416274,0.0145432391985684
6488187,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.034459415169179,0.0322362759512268,0.022980124758903,0.0254899975426296,0.02479432749606
15870053,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0296871973783082,0.0382946041947852,0.0257772973602067,0.0310230806886258,0.0209229623761364
6987681,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0260463059274354,0.0325247893454517,0.0229994520944675,0.0254943671776572,0.0208661229389393
6656782,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0192352459446696,0.0223550475936467,0.0181931645276568,0.019281162845986,0.0151131755500202
3159942,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.375,0.85,0.0268527010355134,0.0321490373510202,0.0248570119804407,0.0276777881389683,0.0211638788493499
3411233,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0190538157572587,0.0227117017497075,0.0159961555530365,0.0169798765958761,0.0133605144033514
3839107,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.022935139149019,0.0223336473352475,0.0167954668968548,0.0219025027089028,0.0159174955886086
3596758,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.835,0.375,0.0288652808149376,0.032538717718363,0.0250566347697756,0.0237287127782251,0.0213380629931875
8631178,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.024868777792422,0.0283549024899817,0.0248920928002608,0.0233361386274702,0.018965686180008
12101352,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0245264960746534,0.0317417474208514,0.0188592693265218,0.0201297354006921,0.0193775108256323
5778292,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.75,0.0268816920067223,0.0301548796293758,0.0229778040967939,0.0232161491844734,0.0205691899856536
9186135,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.025365569673804,0.0328854867263304,0.0208565576251888,0.0232697656803444,0.0212723338024712
3132008,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0276658506431198,0.0382991532260106,0.0214421156420052,0.0244492898208975,0.0193015080522565
16013680,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.0319018680709652,0.0395981250640815,0.0270030305495417,0.0294054267405524,0.0243937491642154
6972586,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0307986063104004,0.0332832736135592,0.0266498833440939,0.0260773728371651,0.0264950166018066
3137706,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8500000000000001,0.0290810580656627,0.0294263506455251,0.024337645838903,0.0280313269119885,0.0189626284494361
7525512,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0244163821421887,0.0249470018259564,0.0228014481729708,0.0252634538307798,0.0189832986199554
15994312,credit_card,DELEGATIVE,DELEGATIVE,DELEGATIVE,0.825,0.325,0.0405392714262006,0.032713867159632,0.0357446037066905,0.0337657223270676,0.0335635157764874
7525260,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0271289524428417,0.0281748526737012,0.0175560986657459,0.0202890625875156,0.0150655476767347
2493379,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.9,0.0164944722531947,0.0188721931705028,0.0133169253537141,0.0156669641415614,0.0123724857318671
3780161,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.8500000000000001,0.0266952147058874,0.031116651630243,0.0235393616790034,0.02571274870521,0.0220632724355651
7149214,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0271691697912255,0.0384252194484898,0.0252991933999987,0.0300612657534019,0.0235073631647698
11245516,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.8,0.0214969967834317,0.0235090428856879,0.020030965284711,0.0210902269319459,0.0189166191621096
6200760,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.81,0.0189453313677778,0.0231492505927705,0.0126310116071579,0.0145304962947616,0.0131834608387687
11065519,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0230871060929733,0.030514360956061,0.0175713105378212,0.0168451312582751,0.0217151224905846
14178404,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.35,0.875,0.0283263693132908,0.0350110532582222,0.0258741528625049,0.028926131860298,0.0212206408581529
1523757,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0215172406101952,0.0339968754329921,0.0193040065242044,0.0243933874445975,0.0211617478475764
7040012,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.8500000000000001,0.031474690930383,0.0314082203118245,0.0225327564392261,0.0260243811134005,0.022532659876786
3813723,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.021617099476365,0.0268269357432545,0.0158984222046144,0.0199770746001033,0.0172718491684505
4522457,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.22499999999999998,0.0397447737119135,0.0466950013255086,0.0396737838598175,0.0355581041565291,0.0315074276064768
3964883,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.875,0.0206356903370732,0.0245731267962256,0.020418986646391,0.0220675965426292,0.0146029472859467
3812770,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.875,0.022669372218072,0.0238839302400657,0.0202300340669467,0.0201186990912272,0.0163939196689233
4401993,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0265767541678014,0.0287366097664343,0.0206599023062368,0.0245685458745407,0.0210011584123405
2144848,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.75,0.0408571580446621,0.042507817624844,0.0343893746244,0.0365573564382176,0.0346245774228728
8274935,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.825,0.031743012512703,0.0329330255286718,0.0242084461617727,0.0256076538927462,0.0212519179852134
6013021,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0444330953726596,0.041504651573254,0.0274773486151031,0.0307862299424047,0.0268898004764086
6096749,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.026186142502869,0.0282781122422806,0.0215349683146449,0.0214283944137325,0.0168544339101338
2765563,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.8,0.0213154141187595,0.0274214434895119,0.0212489642517703,0.0209628873129195,0.0182398933914555
3044248,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.91,0.0227759606204676,0.0271696301495486,0.0190932302354225,0.0213169633971375,0.0164137877446833
11068401,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.15000000000000002,0.22499999999999998,0.0267414508269167,0.0353584675121275,0.016784801829963,0.021617321665145,0.0163083131530354
4668259,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.225,0.875,0.0258875354885247,0.0216041548285102,0.0202833466677072,0.0210713977742874,0.0165989664830938
8760933,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0240566575898654,0.0260428317466201,0.0229365196679253,0.0245831681414463,0.0171580011583647
7724471,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.8,0.0212202516397064,0.0216283791942382,0.0186836644715628,0.0185714818339773,0.0159375962144271
3198016,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.8500000000000001,0.0330514948183264,0.0369087168468004,0.0321093815616693,0.0254965773990164,0.0232173361655315
2466661,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0249501967667105,0.0314769263268921,0.0195633985534016,0.0225447433065785,0.0172548959280089
7565333,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0238746832170438,0.0305446345722992,0.0174052791179749,0.0205122341409753,0.0178885387411842
5209427,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.325,0.725,0.025266674980511,0.02768592045022,0.0191250427440957,0.0236574797276165,0.0191167739112312
2247194,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.3,0.825,0.03357697149402,0.0412153775099703,0.0290987203547713,0.0318707745600242,0.0249472822900761
3819480,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.275,0.825,0.0241058495306091,0.0282991044024136,0.0216802622884888,0.0211657984251847,0.0171532171395632
16477627,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.15000000000000002,0.9,0.0317625705580427,0.0498714005411545,0.0300160113690828,0.0316329009464604,0.028088980508887
4580559,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0378959005988665,0.0401007643582922,0.0339929668360126,0.0358606999870436,0.0286350351120618
5953121,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0297714258818586,0.0334943372204446,0.023464132126869,0.0281700653693569,0.0194607167668328
1737512,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0151328794689959,0.0170004714580558,0.0127654994906926,0.02130362774678,0.008900675365574
6440781,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.825,0.0252581893365721,0.0309241027545549,0.0228524503261336,0.0278090004598062,0.0212396976716657
5613912,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.1,0.15000000000000002,0.0325317042563578,0.0309217564403157,0.0233496607643956,0.0270783904275974,0.020695142148381
3240670,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.8,0.0377090642319295,0.0518476205059926,0.0340259565245767,0.0352931155997773,0.0361568939590682
11833406,credit_card,UNCLASSIFIABLE,UNCLASSIFIABLE,UNCLASSIFIABLE,0.05,0.05,0.034517445052459,0.0476965551367506,0.0293620999818067,0.0341103179424293,0.0263143678362386
16451598,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.25,0.875,0.02423488345722,0.0296795393215055,0.0209716498281916,0.0226787135237028,0.0178495362151946
5897703,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.175,0.875,0.0258968746687988,0.0298607912356924,0.0202788766301091,0.0225606739760119,0.0206963791458305
5162263,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.22499999999999998,0.875,0.0270378069469913,0.0304366330068205,0.0210761582288003,0.0244272304324114,0.0189138953766089
18850036,credit_card,EVALUATIVE,EVALUATIVE,EVALUATIVE,0.2,0.8,0.0261690702452247,0.0357304008190427,0.0196642692911107,0.0224769186332759,0.021504365611963
